#	schema=1	kind	word	ukPhonic	usPhonic	value
row	sentence	啱			例句：你講得好啱！（nei5 gong2 dak1 hou2 ngaam1!）（你说得太对了！）	
row	sentence	啱			例句：我啱啱返到屋企。（ngo5 ngaam1 ngaam1 faan1 dou3 uk1 kei2.）（我刚刚回到家。）	
row	pron	啱啱	[ngaam1 ngaam1]		[ngaam1 ngaam1] 刚刚，刚才〈副〉	
row	sentence	啱啱			例句：佢啱啱走咗。（keoi5 ngaam1 ngaam1 zau2 zo2.）（他刚刚走了。）	
row	sentence	啱啱			例句：啲餸啱啱煮好，趁熱食。（di1 sung3 ngaam1 ngaam1 zyu2 hou2, can3 jit6 sik6.）（菜刚刚烧好，趁热吃。）	
row	pron	喎	[wo3]		[wo3] 啊，据说（转述或提醒语气）〈助〉	
row	sentence	喎			例句：天文台話聽日會落雨喎。（tin1 man4 toi4 waa6 ting1 jat6 wui5 lok6 jyu5 wo3.）（天文台说明天会下雨呢。）	
row	sentence	喎			例句：好似幾好食喎。（hou2 ci5 gei2 hou2 sik6 wo3.）（好像挺好吃的样子呢。）	
row	pron	單據	[daan1 geoi3]		[daan1 geoi3] 单据，发票，凭证〈名〉	
row	sentence	單據			例句：所有報銷都要附上完整單據。（so2 jau5 bou3 siu1 dou1 jiu3 fu6 soeng5 jyun4 zing2 daan1 geoi3.）（所有报销都要附上完整的票据凭证。）	
row	sentence	單據			例句：保留好買嘢嘅單據方便退換。（bou2 lau4 hou2 maai5 je5 ge3 daan1 geoi3 fong1 bin6 teoi3 wun6.）（保留好购物小票凭证方便退换货。）	
row	pron	喺	[hai2]		[hai2] 在（某处），位于〈动/介〉	
row	sentence	喺			例句：你喺邊度啊？（nei5 hai2 bin1 dou6 aa3?）（你在哪里呀？）	
row	sentence	喺			例句：佢喺圖書館睇書。（keoi5 hai2 tou4 syu1 gun2 tai2 syu1.）（他在图书馆看书。）	
row	pron	嗰個	[go2 go3]		[go2 go3] 那个〈代〉	
row	sentence	嗰個			例句：嗰個人係邊個嚟㗎？（go2 go3 jan4 hai6 bin1 go3 lai4 gaa3?）（那个人是谁呀？）	
row	sentence	嗰個			例句：嗰個手袋好靚。（go2 go3 sau2 doi2 hou2 leng3.）（那个手提包很漂亮。）	
row	pron	嗰度	[go2 dou6]		[go2 dou6] 那里，那儿〈代〉	
row	sentence	嗰度			例句：嗰度好多人排隊。（go2 dou6 hou2 do1 jan4 paai4 deoi2.）（那里很多人排队。）	
row	sentence	嗰度			例句：我聽日要去嗰度開會。（ngo5 ting1 jat6 jiu3 heoi3 go2 dou6 hoi1 wui2.）（我明天要去那里开会。）	
row	pron	嘈	[cou4]		[cou4] 吵闹，喧闹，喧哗〈形/动〉	
row	sentence	嘈			例句：出面好嘈，聽唔清講咩。（ceot1 min6 hou2 cou4, teng1 m4 cing1 gong2 me1.）（外面很吵，听不清楚在说什么。）	
row	sentence	嘈			例句：唔好喺圖書館入面咁嘈。（m4 hou2 hai2 tou4 syu1 gun2 jap6 min6 gam3 cou4.）（不要在图书馆里面这么吵闹喧哗。）	
row	pron	嘢	[je5]		[je5] 东西，事物〈名〉	
row	sentence	嘢			例句：唔好亂買嘢啦。（m4 hou2 lyun6 maai5 je5 laa1.）（别乱买东西啦。）	
row	sentence	嘢			例句：有冇嘢食啊？我好肚餓。（jau5 mou5 je5 sik6 aa3? ngo5 hou2 tou5 ngo6.）（有东西吃吗？我很饿。）	
row	pron	嚿	[gau6]		[gau6] 块（量词，用于块状物）〈量〉	
row	sentence	嚿			例句：食多嚿肉啦。（sik6 do1 gau6 juk6 laa1.）（多吃一块肉吧。）	
row	sentence	嚿			例句：地下有嚿大石頭。（dei6 haa2 jau5 gau6 daai6 sek6 tau4.）（地上有一块大石头。）	
row	pron	因為	[jan1 wai6]		[jan1 wai6] 因为〈连〉	
row	sentence	因為			例句：因為落雨，所以取消咗活動。（jan1 wai6 lok6 jyu5, so2 ji5 ceoi2 siu1 zo2 wut6 dung6.）（因为下雨，所以取消了户外活动。）	
row	sentence	因為			例句：佢因為努力而成功。（keoi5 jan1 wai6 nou5 lik6 ji4 sing4 gung1.）（他因为刻苦努力而获得成功。）	
row	pron	地鐵	[dei6 tit3]		[dei6 tit3] 地铁〈名〉	
row	sentence	地鐵			例句：搭地鐵好方便，唔怕塞車。（daap3 dei6 tit3 hou2 fong1 bin6, m4 paa3 sak1 ce1.）（坐地铁很方便，不怕堵车。）	
row	sentence	地鐵			例句：請勿靠近地鐵閘門。（cing2 mat6 kaau3 gan6 dei6 tit3 zaap6 mun4.）（请勿靠近地铁车门。）	
row	pron	埋	[maai4]		[maai4] 连同，全部一起；靠拢〈助/动〉	
row	sentence	埋			例句：食埋呢啖飯就走。（sik6 maai4 ni1 daam6 faan6 zau6 zau2.）（吃完这口饭就走。）	
row	sentence	埋			例句：行埋一邊，咪阻住條路。（haang4 maai4 jat1 bin1, mai5 zo2 zyu6 tiu4 lou6.）（靠边走，别挡住路。）	
row	pron	埋單	[maai4 daan1]		[maai4 daan1] 结账，买单〈动〉	
row	sentence	埋單			例句：伙計，三號枱埋單！（fo2 gei3, saam1 hou6 toi2 maai4 daan1!）（服务员，3号桌结账！）	
row	sentence	埋單			例句：今日我請客，等我嚟埋單。（gam1 jat6 ngo5 cing2 haak3, dang2 ngo5 lai4 maai4 daan1.）（今天我请客，让我来买单。）	
row	pron	執生	[zap1 saang1]		[zap1 saang1] 随机应变，看情况见机行事〈动〉	
row	sentence	執生			例句：到時情況有變，大家唯有睇情況執生啦。（dou3 si4 cing4 fong3 jau5 bin3, daai6 gaa1 wai4 jau5 tai2 cing4 fong3 zap1 saang1 laa1.）（到时候情况有变，大家只有看情况随机应变啦。）	
row	sentence	執生			例句：唔使驚，有我喺度，你睇我眼色執生就得。（m4 sai2 geng1, jau5 ngo5 hai2 dou6, nei5 tai2 ngo5 ngaan5 sik1 zap1 saang1 zau6 dak1.）（不用怕，有我在这里，你看我眼色行事就行。）	
row	pron	執笠	[zap1 lap1]		[zap1 lap1] 倒闭，关门大吉，破产结业〈动〉	
row	sentence	執笠			例句：受疫情影響，附近好多老字號都執咗笠。（sau6 jik1 cing4 jing2 hoeng2, fu6 gan6 hou2 do1 lou5 zi6 hou6 dou1 zap1 zo2 lap1.）（受疫情影响，附近很多老字号都倒闭了。）	
row	sentence	執笠			例句：執笠清貨，全場半價！（zap1 lap1 cing1 fo3, cyun4 coeng4 bun3 gaa3!）（结业清仓甩卖，全场半价！）	
row	pron	塞車	[sak1 ce1]		[sak1 ce1] 堵车，交通拥堵〈动〉	
row	sentence	塞車			例句：返工高峰期條路好塞車。（faan1 gung1 gou1 fung1 kei4 tiu4 lou6 hou2 sak1 ce1.）（上班高峰期那条路上很堵车。）	
row	sentence	塞車			例句：因為塞車，所以我遲到咗。（jan1 wai6 sak1 ce1, so2 ji5 ngo5 ci4 dou3 zo2.）（因为堵车，所以我迟到了。）	
row	pron	增值	[zang1 zik6]		[zang1 zik6] 充值（卡内储值）〈动〉	
row	sentence	增值			例句：便利店可以幫八達通增值。（bin6 lei6 dim3 ho2 ji5 bong1 baat3 daat6 tung1 zang1 zik6.）（便利店可以给八达通充值。）	
row	sentence	增值			例句：唔該增值一百蚊。（m4 goi1 zang1 zik6 jat1 baak3 man1.）（麻烦充值一百元。）	
row	pron	多	[do1]		[do1] 多〈形/数〉	
row	sentence	多			例句：今日街上面好多人。（gam1 jat6 gaai1 soeng6 min6 hou2 do1 jan4.）（今天街上很多人。）	
row	sentence	多			例句：多謝你嘅幫忙。（do1 ze6 nei5 ge3 bong1 mong4.）（多谢你的帮忙。）	
row	pron	多謝	[do1 ze6]		[do1 ze6] 多谢，感谢（用于接收礼物、款待或厚意）〈动/叹〉	
row	sentence	多謝			例句：多謝你嘅禮物！（do1 ze6 nei5 ge3 lai5 mat6!）（多谢你的精美礼物！）	
row	sentence	多謝			例句：多謝大家嘅支持同厚愛。（do1 ze6 daai6 gaa1 ge3 zi1 ci4 tung4 hau5 oi3.）（非常感谢大家的支持与厚爱。）	
row	pron	夜	[je6]		[je6] 晚，迟，夜晚〈形/名〉	
row	sentence	夜			例句：咁夜仲未瞓？（gam3 je6 zung6 mei6 fan3?）（这么晚了还没睡？）	
row	sentence	夜			例句：今晚我好夜先返到。（gam1 maan5 ngo5 hou2 je6 sin1 faan1 dou3.）（今晚我很晚才到家。）	
row	pron	夜晚	[je6 maan5]		[je6 maan5] 晚上，夜晚〈名〉	
row	sentence	夜晚			例句：夜晚出街要小心。（je6 maan5 ceot1 gaai1 jiu3 siu2 sam1.）（晚上出门要小心。）	
row	sentence	夜晚			例句：夜晚嘅維港夜景好靚。（je6 maan5 ge3 wai4 gong2 je6 ging2 hou2 leng3.）（夜晚的维多利亚港夜景真美。）	
row	pron	大	[daai6]		[daai6] 大〈形〉	
row	sentence	大			例句：間屋好大好舒服。（gaan1 uk1 hou2 daai6 hou2 syu1 fuk6.）（房子很大很舒服。）	
row	sentence	大			例句：雨落得好大。（jyu5 lok6 dak1 hou2 daai6.）（雨下得很大。）	
row	pron	大件事	[daai6 gin6 si6]		[daai6 gin6 si6] 出大事了，严重的问题〈名/形〉	
row	sentence	大件事			例句：今次大件事喇，系統崩潰咗！（gam1 ci3 daai6 gin6 si6 laa3, hai6 tung2 bang1 kui2 zo2!）（这次出大事了，系统崩溃了！）	
row	sentence	大件事			例句：放心啦，又唔係咩大件事。（fong3 sam1 laa1, jau6 m4 hai6 me1 daai6 gin6 si6.）（放心吧，又不是什么了不得的大事。）	
row	pron	大客	[daai6 haak3]		[daai6 haak3] 大客户，重要客户〈名〉	
row	sentence	大客			例句：呢位係我哋公司嘅VIP大客，要好好招待。（ni1 wai2 hai6 ngo5 dei6 gung1 si1 ge3 VIP daai6 haak3, jiu3 hou2 hou2 ziu1 doi6.）（这位是我们公司的重要大客户，要好好招待。）	
row	sentence	大客			例句：拿下呢個大客，今年業績就穩喇。（naa4 haa6 ni1 go3 daai6 haak3, gam1 nin4 jip6 zik1 zau6 wan2 laa3.）（拿下这个大客户，今年的业绩就稳了。）	
row	pron	大家	[daai6 gaa1]		[daai6 gaa1] 大家，各位〈代〉	
row	sentence	大家			例句：大家早晨！（daai6 gaa1 zou2 san4!）（大家早上好！）	
row	sentence	大家			例句：大家一齊努力啦。（daai6 gaa1 jat1 cai4 nou5 lik6 laa1.）（大家一起努力吧。）	
row	pron	大懵	[daai6 mung2]		[daai6 mung2] 粗心大意，健忘，糊里糊涂〈形〉	
row	sentence	大懵			例句：我真係大懵，出門又唔記得帶電話。（ngo5 zan1 hai6 daai6 mung2, ceot1 mun4 jau6 m4 gei3 dak1 daai3 din6 waa2.）（我真是太糊涂粗心了，出门又忘了带手机。）	
row	sentence	大懵			例句：佢做嘢好大懵，成日漏嘢。（keoi5 zou6 je5 hou2 daai6 mung2, seng4 jat6 lau6 je5.）（他做事很大意，经常丢三落四。）	
row	pron	大排檔	[daai6 paai4 dong3]		[daai6 paai4 dong3] 大排档，露天排档〈名〉	
row	sentence	大排檔			例句：夜晚同朋友去大排檔食宵夜。（je6 maan5 tung4 pang4 jau5 heoi3 daai6 paai4 dong3 sik6 siu1 je2.）（晚上和朋友去大排档吃夜宵。）	
row	sentence	大排檔			例句：大排檔炒餸好有鑊氣！（daai6 paai4 dong3 caau2 sung3 hou2 jau5 wok6 hei3!）（大排档炒菜非常有锅气！）	
row	pron	天星小輪	[tin1 sing1 siu2 leon4]		[tin1 sing1 siu2 leon4] 天星小轮（维港标志性渡轮）〈名〉	
row	sentence	天星小輪			例句：搭天星小輪睇維港夜景好浪漫。（daap3 tin1 sing1 siu2 leon4 tai2 wai4 gong2 je6 ging2 hou2 long6 maan6.）（乘坐天星小轮欣赏维港夜景很浪漫。）	
row	sentence	天星小輪			例句：天星小輪票價好平。（tin1 sing1 siu2 leon4 piu3 gaa3 hou2 peng4.）（天星小轮票价非常便宜亲民。）	
row	pron	天橋	[tin1 kiu4]		[tin1 kiu4] 人行天桥，过街立交桥〈名〉	
row	sentence	天橋			例句：行天橋過馬路好安全。（haang4 tin1 kiu4 gwo3 maa5 lou6 hou2 on1 cyun4.）（走人行天桥过马路非常安全。）	
row	sentence	天橋			例句：中環天橋網絡四通八達。（zung1 waan4 tin1 kiu4 mong5 lok3 sei3 tung1 baat3 daat6.）（中环的人行天桥系统四通八达。）	
row	pron	奶茶	[naai5 caa4]		[naai5 caa4] 丝袜奶茶，港式奶茶〈名〉	
row	sentence	奶茶			例句：伙計，一杯熱奶茶少甜！（fo2 gei3, jat1 bui1 jit6 naai5 caa4 siu2 tim4!）（服务员，一杯热奶茶少糖！）	
row	sentence	奶茶			例句：港式奶茶茶香奶濃。（gong2 sik1 naai5 caa4 caa4 hoeng1 naai5 nung4.）（港式奶茶茶香浓厚，奶味香浓。）	
row	pron	好	[hou2]		[hou2] 好，非常，很〈形/副〉	
row	sentence	好			例句：呢個煲仔飯好好食。（ni1 go3 bou1 zai2 faan6 hou2 hou2 sik6.）（这个煲仔饭很好吃。）	
row	sentence	好			例句：今日天氣好正。（gam1 jat6 tin1 hei3 hou2 zeng3.）（今天天气太棒了。）	
row	pron	好似	[hou2 ci5]		[hou2 ci5] 好像，似乎〈动/副〉	
row	sentence	好似			例句：出面好似落緊雨。（ceot1 min6 hou2 ci5 lok6 gan2 jyu5.）（外面好像在下雨。）	
row	sentence	好似			例句：佢好似唔係好開心。（keoi5 hou2 ci5 m4 hai6 hou2 hoi1 sam1.）（他看起来好像不太开心。）	
row	pron	好彩	[hou2 coi2]		[hou2 coi2] 幸好，幸运，走运〈副/形〉	
row	sentence	好彩			例句：好彩帶咗遮，唔係就淋濕晒。（hou2 coi2 daai3 zo2 ze1, m4 hai6 zau6 lam4 sap1 saai3.）（幸好带了伞，不然就全淋湿了。）	
row	sentence	好彩			例句：真係好彩，咁都畀你搵到。（zan1 hai6 hou2 coi2, gam3 dou1 bei2 nei5 wan2 dou2.）（真的很走运，这样都被你找到了。）	
row	pron	如果	[jyu4 gwo2]		[jyu4 gwo2] 如果，假如〈连〉	
row	sentence	如果			例句：如果得閒就過嚟坐下。（jyu4 gwo2 dak1 haan4 zau6 gwo3 lai4 co5 haa5.）（如果有空就过来坐坐。）	
row	sentence	如果			例句：如果有問題隨時問我。（jyu4 gwo2 jau5 man6 tai4 ceoi4 si4 man6 ngo5.）（如果有什么问题随时问我。）	
row	pron	婆婆	[po4 po2]		[po4 po2] 外婆，姥姥；老奶奶〈名〉	
row	sentence	婆婆			例句：婆婆煮嘅餸好合我胃口。（po4 po2 zyu2 ge3 sung3 hou2 hap6 ngo5 wai6 hau2.）（外婆做的饭菜很对我的胃口。）	
row	sentence	婆婆			例句：扶婆婆過馬路。（fu4 po4 po2 gwo3 maa5 lou6.）（搀扶老奶奶过马路。）	
row	pron	孤寒	[gu1 hon4]		[gu1 hon4] 吝啬，小气〈形〉	
row	sentence	孤寒			例句：佢好有錢，但平時好孤寒。（keoi5 hou2 jau5 cin2, daan6 ping4 si4 hou2 gu1 hon4.）（他很有钱，但平时非常小气吝啬。）	
row	sentence	孤寒			例句：出嚟食飯唔好咁孤寒啦。（ceot1 lai4 sik6 faan6 m4 hou2 gam3 gu1 hon4 laa1.）（出来吃饭不要这么抠门小气啦。）	
row	pron	孭鑊	[me1 wok6]		[me1 wok6] 背锅，承担责任，为过失买单〈动〉	
row	sentence	孭鑊			例句：項目搞砸咗，老細要經理出嚟孭鑊。（hong6 muk6 gaau2 zaap3 zo2, lou5 sai3 jiu3 ging1 lei5 ceot1 lai4 me1 wok6.）（项目搞砸了，老板要经理出来背锅顶雷。）	
row	sentence	孭鑊			例句：係我嘅責任我就敢於孭鑊。（hai6 ngo5 ge3 zaak3 jam4 ngo5 zau6 gam2 jyu1 me1 wok6.）（是我的责任我就敢于担当承担。）	
row	pron	定	[ding6]		[ding6] 预先，提前〈助/副〉	
row	sentence	定			例句：買定聽日嘅火車飛。（maai5 ding6 ting1 jat6 ge3 fo2 ce1 fei1.）（提前买好明天的火车票。）	
row	sentence	定			例句：準備定資料開會。（zeon2 bei6 ding6 zi1 liu2 hoi1 wui2.）（提前准备好资料去开会。）	
row	pron	客氣	[haak3 hei3]		[haak3 hei3] 客气，礼貌谦逊〈形/动〉	
row	sentence	客氣			例句：大家咁熟，唔使咁客氣啦！（daai6 gaa1 gam3 suk6, m4 sai2 gam3 haak3 hei3 laa1!）（大家这么熟络，不用这么见外客气啦！）	
row	sentence	客氣			例句：佢份人好隨和，對客好客氣。（keoi5 fan6 jan4 hou2 ceoi4 wo4, deoi3 haak3 hou2 haak3 hei3.）（他为人很随和，对客人非常客气。）	
row	pron	宵夜	[siu1 je2]		[siu1 je2] 夜宵，宵夜〈名〉	
row	sentence	宵夜			例句：今晚去唔去食宵夜啊？（gam1 maan5 heoi3 m4 heoi3 sik6 siu1 je2 aa3?）（今晚去不去吃夜宵啊？）	
row	sentence	宵夜			例句：食完宵夜散下步先瞓。（sik6 jyun4 siu1 je2 saan3 haa5 bou6 sin1 fan3.）（吃完夜宵散散步再睡。）	
row	pron	寫字樓	[se2 zi6 lau4]		[se2 zi6 lau4] 写字楼，办公室〈名〉	
row	sentence	寫字樓			例句：我哋公司嘅寫字樓喺中環。（ngo5 dei6 gung1 si1 ge3 se2 zi6 lau4 hai2 zung1 waan4.）（我们公司的写字楼在中环。）	
row	sentence	寫字樓			例句：寫字樓環境好闊落。（se2 zi6 lau4 waan4 ging2 hou2 fut3 lok6.）（写字楼环境很宽敞。）	
row	pron	小姐	[siu2 ze2]		[siu2 ze2] 小姐，女士〈名〉	
row	sentence	小姐			例句：李小姐，請呢邊坐。（lei5 siu2 ze2, cing2 ni1 bin1 co5.）（李小姐，请这边坐。）	
row	sentence	小姐			例句：呢位小姐，你跌咗銀包。（ni1 wai2 siu2 ze2, nei5 dit3 zo2 ngan4 baau1.）（这位小姐，你掉了钱包。）	
row	pron	少	[siu2]		[siu2] 少〈形/数〉	
row	sentence	少			例句：我放假嘅時間好少。（ngo5 fong3 gaa3 ge3 si4 gaan3 hou2 siu2.）（我放假的时间很少。）	
row	sentence	少			例句：畀少少鹽就夠。（bei2 siu2 siu2 jim4 zau6 gau3.）（放一点点盐就够了。）	
row	pron	屋企	[uk1 kei2]		[uk1 kei2] 家里，家〈名〉	
row	sentence	屋企			例句：我喺屋企睇電視。（ngo5 hai2 uk1 kei2 tai2 din6 si6.）（我在家里看电视。）	
row	sentence	屋企			例句：你屋企喺邊度啊？（nei5 uk1 kei2 hai2 bin1 dou6 aa3?）（你家在哪里呀？）	
row	pron	屋企人	[uk1 kei2 jan4]		[uk1 kei2 jan4] 家人，家里人〈名〉	
row	sentence	屋企人			例句：放假返去陪下屋企人。（fong3 gaa3 faan1 heoi3 pui4 haa5 uk1 kei2 jan4.）（放假回去陪陪家里人。）	
row	sentence	屋企人			例句：佢好孝順屋企人。（keoi5 hou2 haau3 seon6 uk1 kei2 jan4.）（他很孝顺家人。）	
row	pron	巴士	[baa1 si2]		[baa1 si2] 公共汽车，公交车〈名〉	
row	sentence	巴士			例句：下一班巴士仲有十分鐘到。（haa6 jat1 baan1 baa1 si2 zung6 jau5 sap6 fan1 zung1 dou3.）（下一趟公交车还有十分钟到。）	
row	sentence	巴士			例句：香港嘅雙層巴士好有特色。（hoeng1 gong2 ge3 soeng1 cang4 baa1 si2 hou2 jau5 dak6 sik1.）（香港的双层巴士很有特色。）	
row	pron	巴閉	[baa1 bai3]		[baa1 bai3] 了不起，嚣张，排场大（多含讽刺调侃）〈形〉	
row	sentence	巴閉			例句：有咩咁巴閉啊？使唔使咁寸！（jau5 me1 gam3 baa1 bai3 aa3? sai2 m4 sai2 gam3 cyun3!）（有什么了不起的？用不用这么嚣张傲慢！）	
row	sentence	巴閉			例句：聽講佢今次升職升得好巴閉。（teng1 gong2 keoi5 gam1 ci3 sing1 zik1 sing1 dak1 hou2 baa1 bai3.）（听说他这次升职升得非常风光显赫。）	
row	pron	幫	[bong1]		[bong1] 帮助，替〈动/介〉	
row	sentence	幫			例句：唔該你幫幫手。（m4 goi1 nei5 bong1 bong1 sau2.）（麻烦你帮帮忙。）	
row	sentence	幫			例句：你可以幫我買份報紙嗎？（nei5 ho2 ji5 bong1 ngo5 maai5 fan6 bou3 zi2 maa3?）（你可以帮我买份报纸吗？）	
row	pron	平	[peng4]		[peng4] 便宜，平价〈形〉	
row	sentence	平			例句：呢度啲菜好平。（ni1 dou6 di1 coi3 hou2 peng4.）（这里的菜很便宜。）	
row	sentence	平			例句：老闆，可唔可以平少少？（lou5 baan2, ho2 m4 ho2 ji5 peng4 siu2 siu2?）（老板，能不能便宜一点点？）	
row	pron	幾多	[gei2 do1]		[gei2 do1] 多少〈数/代〉	
row	sentence	幾多			例句：呢杯奶茶幾多錢？（ni1 bui1 naai5 caa4 gei2 do1 cin2?）（这杯奶茶多少钱？）	
row	sentence	幾多			例句：你今年幾多歲啊？（nei5 gam1 nin4 gei2 do1 seoi3 aa3?）（你今年多大年纪呀？）	
row	pron	幾時	[gei2 si4]		[gei2 si4] 什么时候，何时〈名/代〉	
row	sentence	幾時			例句：你幾時放假啊？（nei5 gei2 si4 fong3 gaa3 aa3?）（你什么时候放假呀？）	
row	sentence	幾時			例句：我哋幾時出發？（ngo5 dei6 gei2 si4 ceot1 faat3?）（我们什么时候出发？）	
row	pron	後日	[hau6 jat6]		[hau6 jat6] 后天〈名〉	
row	sentence	後日			例句：後日我就要出差。（hau6 jat6 ngo5 zau6 jiu3 ceot1 caai1.）（后天我就要出差了。）	
row	sentence	後日			例句：後日係佢生日。（hau6 jat6 hai6 keoi5 saang1 jat6.）（后天是他生日。）	
row	pron	得	[dak1]		[dak1] 行，可以；得到〈动/助〉	
row	sentence	得			例句：噉樣做得唔得啊？（gam2 joeng2 zou6 dak1 m4 dak1 aa3?）（这样做行不行啊？）	
row	sentence	得			例句：放心，一定得嘅！（fong3 sam1, jat1 ding6 dak1 ge3!）（放心，一定行的！）	
row	pron	得啖笑	[dak1 daam6 siu3]		[dak1 daam6 siu3] 惹人发笑，仅博一粲，荒谬可笑〈动/形〉	
row	sentence	得啖笑			例句：呢啲謠言聽下就算，得啖笑。（ni1 di1 jiu4 jin4 teng1 haa5 zau6 syun3, dak1 daam6 siu3.）（这些谣言听听就算了，纯粹惹人发笑。）	
row	sentence	得啖笑			例句：搞咁多嘢出嚟最後都係得啖笑。（gaau2 gam3 do1 je5 ceot1 lai4 zeoi3 hau6 dou1 hai6 dak1 daam6 siu3.）（折腾出这么多名堂最后也只是沦为笑柄。）	
row	pron	得閒	[dak1 haan4]		[dak1 haan4] 有空，闲暇〈形〉	
row	sentence	得閒			例句：你周末得唔得閒？（nei5 zau1 mut6 dak1 m4 dak1 haan4?）（你周末有没有空？）	
row	sentence	得閒			例句：得閒出嚟飲茶啦！（dak1 haan4 ceot1 lai4 jam2 caa4 laa1!）（有空出来喝早茶啊！）	
row	pron	心悒	[sam1 jap1]		[sam1 jap1] 心里难过，酸楚，揪心心疼〈形〉	
row	sentence	心悒			例句：見到佢生活咁艱難，睇到人心悒。（gin3 dou2 keoi5 sang1 wut6 gam3 gaan1 naan4, tai2 dou2 jan4 sam1 jap1.）（看到他生活这么艰辛，看得人心里阵阵酸楚。）	
row	sentence	心悒			例句：唔好諗咁多令人心悒嘅事。（m4 hou2 nam2 gam3 do1 ling6 jan4 sam1 jap1 ge3 si6.）（别想那么多让人心里难过的事情。）	
row	pron	心慌	[sam1 fong1]		[sam1 fong1] 心里发慌，恐慌不安〈形〉	
row	sentence	心慌			例句：未做完功課，心慌慌。（mei6 zou6 jyun4 gung1 fo3, sam1 fong1 fong1.）（还没做完功课，心里发慌。）	
row	sentence	心慌			例句：定啲嚟，唔好心慌。（ding6 di1 lai4, m4 hou2 sam1 fong1.）（镇定点，别心里发慌。）	
row	pron	心水	[sam1 seoi2]		[sam1 seoi2] 中意，喜爱，中意的选择〈名/形〉	
row	sentence	心水			例句：呢部車係我嘅心水之選。（ni1 bou6 ce1 hai6 ngo5 ge3 sam1 seoi2 zi1 syun2.）（这部车是我的心仪之选。）	
row	sentence	心水			例句：合唔合你心水啊？（hap6 m4 hap6 nei5 sam1 seoi2 aa3?）（合不合你的心意呀？）	
row	pron	心痛	[sam1 tung3]		[sam1 tung3] 心疼，惋惜伤心〈动/形〉	
row	sentence	心痛			例句：部新電話跌爛咗，好心痛啊！（bou6 san1 din6 waa2 dit3 laan6 zo2, hou2 sam1 tung3 aa3!）（新手机摔烂了，好心疼啊！）	
row	sentence	心痛			例句：見到佢咁辛苦，大家都好心痛。（gin3 dou2 keoi5 gam3 san1 fu2, daai6 gaa1 dou1 hou2 sam1 tung3.）（看到他这么辛苦，大家都很心疼。）	
row	pron	快	[faai3]		[faai3] 快，快速〈形/副〉	
row	sentence	快			例句：快啲啦，就嚟遲到喇！（faai3 di1 laa1, zau6 lai4 ci4 dou3 laa3!）（快点啦，快要迟到了！）	
row	sentence	快			例句：搭高鐵好快就到。（daap3 gou1 tit3 hou2 faai3 zau6 dou3.）（坐高铁很快就到了。）	
row	pron	急	[gap1]		[gap1] 急，急切，着急〈形〉	
row	sentence	急			例句：慢慢嚟，唔好咁急。（maan6 maan6 lai4, m4 hou2 gam3 gap1.）（慢慢来，别这么着急。）	
row	sentence	急			例句：件事好急，要即刻處理。（gin6 si6 hou2 gap1, jiu3 zik1 hak1 cyu2 lei5.）（事情非常紧急，要立刻处理。）	
row	pron	感冒	[gam2 mou6]		[gam2 mou6] 感冒，患伤风〈名/动〉	
row	sentence	感冒			例句：轉季天氣好易感冒。（zyun2 gwai3 tin1 hei3 hou2 ji3 gam2 mou6.）（换季时节很容易感冒。）	
row	sentence	感冒			例句：感冒要多飲溫水多休息。（gam2 mou6 jiu3 do1 jam2 wan1 seoi2 do1 jau1 sik1.）（感冒要多喝温水多休息。）	
row	pron	慢	[maan6]		[maan6] 慢，缓慢〈形/副〉	
row	sentence	慢			例句：慢慢食，唔好急。（maan6 maan6 sik6, m4 hou2 gap1.）（慢慢吃，别着急。）	
row	sentence	慢			例句：網速好慢。（mong5 cuk1 hou2 maan6.）（网速很慢。）	
row	pron	慢慢行	[maan6 maan6 haang4]		[maan6 maan6 haang4] 慢走（送客礼貌用语）〈短语〉	
row	sentence	慢慢行			例句：食飽喇？慢慢行啦，得閒再嚟坐。（sik6 baau2 laa3? maan6 maan6 haang4 laa1, dak1 haan4 zoi3 lai4 co5.）（吃饱啦？慢走啊，有空常来坐。）	
row	sentence	慢慢行			例句：夜深路黑，慢慢行小心睇路。（je6 sam1 lou6 hak1, maan6 maan6 haang4 siu2 sam1 tai2 lou6.）（夜深天黑，慢走小心看路。）	
row	pron	慳	[haan1]		[haan1] 省，节省，节约〈动〉	
row	sentence	慳			例句：慳得一蚊得一蚊。（haan1 dak1 jat1 man1 dak1 jat1 man1.）（能省一块钱是一块钱。）	
row	sentence	慳			例句：慳水慳電，人人有責。（haan1 seoi2 haan1 din6, jan4 jan4 jau5 zaak3.）（节约水电，人人有责。）	
row	pron	憎	[zang1]		[zang1] 讨厌，厌恶，憎恨〈动〉	
row	sentence	憎			例句：我最憎人講大話。（ngo5 zeoi3 zang1 jan4 gong2 daai6 waa6.）（我最讨厌别人撒谎说谎。）	
row	sentence	憎			例句：唔好成日憎呢個憎嗰個。（m4 hou2 seng4 jat6 zang1 ni1 go3 zang1 go2 go3.）（不要整天讨厌这个厌烦那个。）	
row	pron	應酬	[jing3 cau4]		[jing3 cau4] 应酬，商务交际与聚餐〈动/名〉	
row	sentence	應酬			例句：今晚老細要帶我去應酬客戶。（gam1 maan5 lou5 sai3 jiu3 daai3 ngo5 heoi3 jing3 cau4 haak3 wu6.）（今晚老板要带我去应酬客户。）	
