半分	[はんぶん]		【はんぶん】一半；二分之一〈名〉
半島	[はんとう]		【はんとう】半岛〈名〉
半径	[はんけい]		【はんけい】半径〈名〉
半端	[はんぱ]		【はんぱ】不彻底；（数）零头〈ナ形〉
卑しい	[いやしい]		【いやしい】卑贱；（人）贪婪；（味）淡〈イ形〉
卑怯	[ひきょう]		【ひきょう】卑怯；（手段）卑鄙〈ナ形〉
卒業	[そつぎょう]		【そつぎょう】毕业〈名〉
卒直	[そっちょく]		【そっちょく】坦率；直率〈ナ形〉
協会	[きょうかい]		【きょうかい】协会〈名〉
協力	[きょうりょく]		【きょうりょく】合作；协作〈名〉
協定	[きょうてい]		【きょうてい】协定〈名〉
協調	[きょうちょう]		【きょうちょう】协调〈名〉
協議	[きょうぎ]		【きょうぎ】协议；磋商〈名〉
南	[みなみ]		【みなみ】南；南方〈名〉
南北	[なんぼく]		【なんぼく】南北〈名〉
南極	[なんきょく]		【なんきょく】南极〈名〉
南米	[なんべい]		【なんべい】南美；南美洲〈名〉
単	[ひとえ]		【ひとえ】单层（衣物）；单薄〈名〉
単なる	[たんなる]		【たんなる】仅仅的；只不过的〈连体〉
単に	[たんに]		【たんに】仅仅；只〈副〉
単一	[たんいつ]		【たんいつ】单一〈ナ形〉
単位	[たんい]		【たんい】单位；（大学的）学分〈名〉
単数	[たんすう]		【たんすう】单数〈名〉
単独	[たんどく]		【たんどく】单独〈名〉
単純	[たんじゅん]		【たんじゅん】单纯；简单〈ナ形〉
単語	[たんご]		【たんご】单词；词语〈名〉
単調	[たんちょう]		【たんちょう】单调〈ナ形〉
博士	[はかせ・はくし]		【はかせ・はくし】博士；（古）博学之人〈名〉
博物館	[はくぶつかん]		【はくぶつかん】博物馆〈名〉
占う	[うらなう]		【うらなう】占卜；预测〈动1〉
占める	[しめる]		【しめる】占据；占有（比例）〈动2〉
占領	[せんりょう]		【せんりょう】占领〈名〉
卯	[う]		【う】卯（生肖兔）〈名〉
印	[しるし]		【しるし】标记；符号；证据〈名〉
印刷	[いんさつ]		【いんさつ】印刷〈名〉
印象	[いんしょう]		【いんしょう】印象〈名〉
印鑑	[いんかん]		【いんかん】印章；图章〈名〉
危うい	[あやうい]		【あやうい】危险的；岌岌可危〈イ形〉
危ない	[あぶない]		【あぶない】危险的；不安全的；靠不住的〈イ形〉
危ぶむ	[あやぶむ]		【あやぶむ】担心；怀疑〈动1〉
危害	[きがい]		【きがい】危害〈名〉
危機	[きき]		【きき】危机〈名〉
危険	[きけん]		【きけん】危险〈ナ形〉
即する	[そくする]		【そくする】即；（～に即して：结合）〈动3〉
即ち	[すなわち]		【すなわち】即；也就是〈接〉
即座に	[そくざに]		【そくざに】立即；当场〈副〉
却って	[かえって]		【かえって】反而；反倒〈副〉
卵	[たまご]		【たまご】鸡蛋；卵〈名〉
卸す	[おろす]		【おろす】批发；磨碎；卸下〈动1〉
厄介	[やっかい]		【やっかい】麻烦；难对付〈ナ形〉
厚い	[あつい]		【あつい】厚的；（人情）深厚；恳切〈イ形〉
厚かましい	[あつかましい]		【あつかましい】厚脸皮的；无耻的〈イ形〉
原	[はら]		【はら】原野；平地〈名〉
原っぱ	[はらっぱ]		【はらっぱ】空地；荒地〈名〉
原作	[げんさく]		【げんさく】原作〈名〉
原典	[げんてん]		【げんてん】原典；原本〈名〉
原則	[げんそく]		【げんそく】原则〈名〉
原因	[げんいん]		【げんいん】原因；起因〈名〉
原始	[げんし]		【げんし】原始；最初〈名〉
原子	[げんし]		【げんし】原子〈名〉
原形	[げんけい]		【げんけい】原形〈名〉
原文	[げんぶん]		【げんぶん】原文〈名〉
原料	[げんりょう]		【げんりょう】原料〈名〉
原書	[げんしょ]		【げんしょ】原书；原本〈名〉
原油	[げんゆ]		【げんゆ】原油〈名〉
原点	[げんてん]		【げんてん】原点；起点〈名〉
原爆	[げんばく]		【げんばく】原子弹〈名〉
原理	[げんり]		【げんり】原理〈名〉
原産	[げんさん]		【げんさん】原产（地）〈名〉
原稿	[げんこう]		【げんこう】原稿；稿件〈名〉
厳か	[おごそか]		【おごそか】庄严；（人）肃穆〈ナ形〉
厳しい	[きびしい]		【きびしい】严格的；严厉的；严峻的〈イ形〉
厳密	[げんみつ]		【げんみつ】严密；严格〈ナ形〉
厳重	[げんじゅう]		【げんじゅう】严密；森严〈ナ形〉
去る	[さる]		【さる】离开；过去〈动1〉
去年	[きょねん]		【きょねん】去年〈名〉
参る	[まいる]		【まいる】去；来（行く、来る的自谦）；吃不消〈动1〉
参上	[さんじょう]		【さんじょう】参上；拜访〈名〉
参加	[さんか]		【さんか】参加〈名〉
参照	[さんしょう]		【さんしょう】参照〈名〉
参考	[さんこう]		【さんこう】参考〈名〉
参議院	[さんぎいん]		【さんぎいん】参议院〈名〉
又	[また]		【また】再；又；也〈副〉
又は	[または]		【または】或者〈接〉
及び	[および]		【および】以及；和〈接〉
及ぶ	[およぶ]		【およぶ】达到；（范围）波及〈动1〉
及ぼす	[およぼす]		【およぼす】给……带来（影响）；波及〈动1〉
友	[とも]		【とも】朋友；友人〈名〉
友人	[ゆうじん]		【ゆうじん】朋友〈名〉
友好	[ゆうこう]		【ゆうこう】友好〈名〉
友情	[ゆうじょう]		【ゆうじょう】友情；友谊〈名〉
友達	[ともだち]		【ともだち】朋友；伙伴〈名〉
双子	[ふたご]		【ふたご】双胞胎〈名〉
反	[たん]		【たん】（量词）反（土地、布）〈量〉
反する	[はんする]		【はんする】违反；相反〈动3〉
反り	[そり]		【そり】弯曲；（刀）弧度〈名〉
反る	[かえる]		【かえる】翘曲；（身体）后仰〈动1〉
反乱	[はんらん]		【はんらん】叛乱〈名〉
反対	[はんたい]		【はんたい】反对；相反〈名〉
反射	[はんしゃ]		【はんしゃ】反射〈名〉
反応	[はんのう]		【はんのう】反应〈名〉
反感	[はんかん]		【はんかん】反感〈名〉
反抗	[はんこう]		【はんこう】反抗；抵抗〈名〉
反撃	[はんげき]		【はんげき】反击〈名〉
反映	[はんえい]		【はんえい】反映〈名〉
反発	[はんぱつ]		【はんぱつ】反抗；（价）反弹〈名〉
反省	[はんせい]		【はんせい】反省〈名〉
反響	[はんきょう]		【はんきょう】反响〈名〉
収まる	[おさまる]		【おさまる】平息；（位置）容纳；归于〈动1〉
収める	[おさめる]		【おさめる】获得；缴纳；收（成果）〈动2〉
収入	[しゅうにゅう]		【しゅうにゅう】收入〈名〉
収容	[しゅうよう]		收容；容纳〈名〉
収支	[しゅうし]		【しゅうし】收支〈名〉
収益	[しゅうえき]		【しゅうえき】收益〈名〉
収穫	[しゅうかく]		【しゅうかく】收获〈名〉
収集	[しゅうしゅう]		【しゅうしゅう】收集〈名〉
叔母さん	[おばさん]		【おばさん】姑妈；姨妈；阿姨〈名〉
叔父さん	[おじさん]		【おじさん】叔叔；伯父；舅舅〈名〉
取っ手	[とって]		【とって】把手〈名〉
取り上げる	[とりあげる]		【とりあげる】拿起；采纳；（话题）提及；没收〈动2〉
取り入れる	[とりいれる]		【とりいれる】采收；采用；（新想法）吸收〈动2〉
取り出す	[とりだす]		【とりだす】取出；拿出〈动1〉
取り分	[とりぶん]		【とりぶん】份；分得的份额〈名〉
取り寄せる	[とりよせる]		【とりよせる】（函）购；（商品）调货〈动2〉
取り巻く	[とりまく]		【とりまく】围绕；（人）捧〈动1〉
取り引き	[とりひき]		【とりひき】交易〈名〉
取り戻す	[とりもどす]		【とりもどす】取回；恢复〈动1〉
取り扱い	[とりあつかい]		【とりあつかい】对待；（商品）经营〈名〉
取り扱う	[とりあつかう]		【とりあつかう】对待；处理〈动1〉
取り替え	[とりかえ]		【とりかえ】更换〈名〉
取り替える	[とりかえる]		【とりかえる】更换；换新〈动2〉
取り次ぐ	[とりつぐ]		【とりつぐ】传达；（电话）转接〈动1〉
取り消す	[とりけす]		【とりけす】取消；作废〈动1〉
取り混ぜる	[とりまぜる]		【とりまぜる】混在一起〈动2〉
取り立てる	[とりたてる]		【とりたてる】催（债）；提拔〈动2〉
取り組む	[とりくむ]		【とりくむ】致力于；（相扑）交锋〈动1〉
取り締まり	[とりしまり]		【とりしまり】取缔；管束〈名〉
取り締まる	[とりしまる]		【とりしまる】取缔；严管〈动1〉
取り調べる	[とりしらべる]		【とりしらべる】调查；审问〈动2〉
取り除く	[とりのぞく]		【とりのぞく】除掉；去除〈动1〉
取る	[とる]		【とる】取；拿；取得（资格）；拍（照）〈动1〉
取れる	[とれる]		【とれる】掉下；（解释）成立；收获〈动2〉
取材	[しゅざい]		【しゅざい】取材；采访〈名〉
受かる	[うかる]		【うかる】考上；考中〈动1〉
受ける	[うける]		【うける】接受；受到；应试（考试）〈动2〉
受け付ける	[うけつける]		【うけつける】受理；接受〈动2〉
受け入れ	[うけいれ]		【うけいれ】接纳；收货〈名〉
受け入れる	[うけいれる]		【うけいれる】接受；收进〈动2〉
受け取り	[うけとり]		【うけとり】领取；收条〈名〉
受け取る	[うけとる]		【うけとる】收到；领取；领会〈动1〉
受け持つ	[うけもつ]		【うけもつ】负责；担任（班级）〈动1〉
受け止める	[うけとめる]		【うけとめる】接住；（批评）接受〈动2〉
受け継ぐ	[うけつぐ]		【うけつぐ】继承〈动1〉
受付	[うけつけ]		【うけつけ】接待处；受理；挂号处〈名〉
受取	[うけとり]		【うけとり】收据；收条〈名〉
受話器	[じゅわき]		【じゅわき】（电话）听筒〈名〉
受身	[うけみ]		【うけみ】被动；（语法）被动态〈名〉
受験	[じゅけん]		【じゅけん】应试；报考〈名〉
口	[くち]		【くち】嘴；口；（容器）口〈名〉
口ずさむ	[くちずさむ]		【くちずさむ】哼（歌）〈动1〉
口実	[こうじつ]		【こうじつ】借口；口实〈名〉
口紅	[くちべに]		【くちべに】口红〈名〉
口述	[こうじゅつ]		【こうじゅつ】口述〈名〉
口頭	[こうとう]		【こうとう】口头〈名〉
古	[いにしえ]		【いにしえ】古；往昔〈名〉
古い	[ふるい]		【ふるい】旧的；老的；陈旧的〈イ形〉
古代	[こだい]		【こだい】古代〈名〉
古典	[こてん]		【こてん】古典；古籍〈名〉
句	[く]		【く】句子；（量词）句〈名〉
句読点	[くとうてん]		【くとうてん】标点符号〈名〉
叩く	[たたく]		【たたく】拍打；敲；拍（手）〈动1〉
只	[ただ]		【ただ】只；仅仅〈副〉；免费〈名〉
叫び	[さけび]		【さけび】呐喊；呼声〈名〉
叫ぶ	[さけぶ]		【さけぶ】喊叫；呐喊〈动1〉
召し上がる	[めしあがる]		【めしあがる】吃、喝（食べる、飲む的尊敬语）〈动1〉
召す	[めす]		【めす】吃、喝、穿、乘（尊敬语）〈动1〉
可	[か]		【か】可；及格〈名〉
可哀想	[かわいそう]		【かわいそう】可怜〈ナ形〉
可愛い	[かわいい]		【かわいい】可爱〈イ形〉
可愛がる	[かわいがる]		【かわいがる】疼爱〈动1〉
可愛らしい	[かわいらしい]		【かわいらしい】可爱；惹人喜爱〈イ形〉
可決	[かけつ]		【かけつ】（议案）通过〈名〉
可能	[かのう]		【かのう】可能〈ナ形〉
台	[だい]		【だい】台；座；（量词）台（机器、车辆）〈名〉
台所	[だいどころ]		【だいどころ】厨房〈名〉
台本	[だいほん]		【だいほん】剧本〈名〉
台無し	[だいなし]		【だいなし】全毁了；糟蹋了〈ナ形〉
台風	[たいふう]		【たいふう】台风〈名〉
叱る	[しかる]		【しかる】责骂；训斥〈动1〉
右	[みぎ]		【みぎ】右；右边〈名〉
叶う	[かなう]		【かなう】（愿望）实现〈动1〉
叶える	[かなえる]		【かなえる】使实现〈动2〉
号	[ごう]		【ごう】号；（报刊）期〈名〉
司る	[つかさどる]		【つかさどる】掌管〈动1〉
司会	[しかい]		【しかい】主持（人）〈名〉
司法	[しほう]		【しほう】司法〈名〉
各	[かく]		【かく】各（接头）〈接头〉
各々	[おのおの]		【おのおの】各自；分别〈名〉
各地	[かくち]		【かくち】各地〈名〉
各種	[かくしゅ]		【かくしゅ】各种〈名〉
各自	[かくじ]		【かくじ】各自〈名〉
合う	[あう]		【あう】合适；一致；（与……）匹配〈动1〉
合わせ	[あわせ]		【あわせ】衬里衣；拼合；碰头〈名〉
合わせる	[あわせる]		【あわせる】合并；配合；使一致〈动1〉
合併	[がっぺい]		【がっぺい】合并〈名〉
合同	[ごうどう]		【ごうどう】合并；联合〈名〉
合唱	[がっしょう]		【がっしょう】合唱〈名〉
合図	[あいず]		【あいず】信号；暗号〈名〉
合意	[ごうい]		【ごうい】合意；达成一致〈名〉
合成	[ごうせい]		【ごうせい】合成〈名〉
合格	[ごうかく]		【ごうかく】及格；合格〈名〉
合流	[ごうりゅう]		【ごうりゅう】汇合；会合〈名〉
合理	[ごうり]		【ごうり】合理〈名〉
合致	[がっち]		【がっち】一致；吻合〈名〉
合計	[ごうけい]		【ごうけい】合计；总共〈名〉
合議	[ごうぎ]		【ごうぎ】合议；商议〈名〉
合間	[あいま]		【あいま】空隙；（工作）间隙〈名〉
吊す	[つるす]		【つるす】吊；挂〈动1〉
吊り革	[つりかわ]		【つりかわ】吊环；（车）拉手〈名〉
吊る	[つる]		【つる】吊；挂〈动1〉
吊るす	[つるす]		【つるす】吊；悬挂〈动1〉
同	[どう]		【どう】同；同上〈名〉
同い年	[おないどし]		【おないどし】同龄〈名〉
同じ	[おなじ]		【おなじ】相同的；一样的〈ナ形〉
同一	[どういつ]		【どういつ】同一；同样〈ナ形〉
同僚	[どうりょう]		【どうりょう】同事〈名〉
同士	[どうし]		【どうし】同伙；（接尾）~们〈接尾〉
同封	[どうふう]		【どうふう】随信附上〈名〉
同居	[どうきょ]		【どうきょ】同居〈名〉
同志	[どうし]		【どうし】同志〈名〉
同情	[どうじょう]		【どうじょう】同情〈名〉
同意	[どうい]		【どうい】同意〈名〉
同感	[どうかん]		【どうかん】同感〈名〉
同時	[どうじ]		【どうじ】同时〈名〉
同格	[どうかく]		【どうかく】同等资格；（语法）同位〈名〉
同様	[どうよう]		【どうよう】同样〈ナ形〉
同盟	[どうめい]		【どうめい】同盟〈名〉
同等	[どうとう]		【どうとう】同等〈名〉
同級	[どうきゅう]		【どうきゅう】同级；同班〈名〉
同調	[どうちょう]		【どうちょう】同调；附和〈名〉
名	[な]		【な】名字；名声；（量词）名〈名〉
名人	[めいじん]		【めいじん】名人；高手；能手〈名〉
名付ける	[なづける]		【なづける】命名；起名〈动2〉
名作	[めいさく]		【めいさく】名作；杰作〈名〉
名刺	[めいし]		【めいし】名片〈名〉
名前	[なまえ]		【なまえ】名字；姓名〈名〉
名字	[みょうじ]		【みょうじ】姓；姓氏〈名〉
名所	[めいしょ]		【めいしょ】名胜；名胜古迹〈名〉
名札	[なふだ]		【なふだ】姓名牌〈名〉
名残	[なごり]		【なごり】残余；（离别）不舍〈名〉
名物	[めいぶつ]		【めいぶつ】名产；（店铺）招牌菜〈名〉
名産	[めいさん]		【めいさん】名产〈名〉
名称	[めいしょう]		【めいしょう】名称〈名〉
名簿	[めいぼ]		【めいぼ】名册〈名〉
名詞	[めいし]		【めいし】名词〈名〉
名誉	[めいよ]		【めいよ】名誉〈名〉
名高い	[なだかい]		【なだかい】有名的〈イ形〉
吐き気	[はきけ]		【はきけ】恶心〈名〉
吐く	[はく]		【はく】吐；呼出（气）；说出（谎言）〈动1〉
向かい	[むかい]		【むかい】对面〈名〉
向かう	[むかう]		【むかう】前往；朝；面向〈动1〉
向き	[むき]		【むき】方向；（面向）~的人〈名〉
向く	[むく]		【むく】朝；向；面向〈动1〉
向け	[むけ]		【むけ】（接尾）面向~（中国向け）〈接尾〉
向ける	[むける]		【むける】使朝向；（时间）腾出〈动2〉
向こう	[むこう]		【むこう】那边；对面；对方〈名〉
向上	[こうじょう]		【こうじょう】向上；提高〈名〉
君	[きみ]		【きみ】你（对同辈、下级的称呼）〈代〉
君主	[くんしゅ]		【くんしゅ】君主〈名〉
吟味	[ぎんみ]		【ぎんみ】吟味；推敲〈名〉
吠える	[ほえる]		【ほえる】（狗）叫；（兽）吼〈动2〉
否	[いや]		【いや】否；不〈名〉
否定	[ひてい]		【ひてい】否定〈名〉
否決	[ひけつ]		【ひけつ】否决〈名〉
含む	[ふくむ]		【ふくむ】包含；含有；含（嘴里）〈动1〉
含める	[ふくめる]		【ふくめる】包含；包括〈动2〉
吸う	[すう]		【すう】吸；抽（烟）；吸入〈动1〉
吸収	[きゅうしゅう]		【きゅうしゅう】吸收〈名〉
吹く	[ふく]		【ふく】吹；刮（风）；吹奏〈动1〉
吹奏	[すいそう]		【すいそう】吹奏（吹奏乐）〈名〉
吹雪	[ふぶき]		【ふぶき】暴风雪〈名〉
呆れる	[あきれる]		【あきれる】惊讶；发愣〈动2〉
呆気ない	[あっけない]		【あっけない】太简单；（结束）太快〈イ形〉
呆然	[ぼうぜん]		【ぼうぜん】发呆；茫然〈ナ形〉
告げる	[つげる]		【つげる】告知；宣告〈动2〉
告白	[こくはく]		【こくはく】表白；坦白〈名〉
呑気	[のんき]		【のんき】悠闲；无忧无虑〈ナ形〉
呟く	[つぶやく]		【つぶやく】嘟哝；低语〈动1〉
周	[しゅう]		【しゅう】一周；周（朝代）；周（姓氏）〈名〉
周り	[まわり]		【まわり】周围；四周〈名〉
周囲	[しゅうい]		【しゅうい】周围；四周〈名〉
周期	[しゅうき]		【しゅうき】周期〈名〉
周辺	[しゅうへん]		【しゅうへん】周边；周围〈名〉
味	[あじ]		【あじ】味道；滋味〈名〉
味わい	[あじわい]		【あじわい】味道；（文）韵味〈名〉
味わう	[あじわう]		【あじわう】品尝；玩味〈动1〉
味噌	[みそ]		【みそ】味噌；日本豆面酱〈名〉
味方	[みかた]		【みかた】我方；伙伴；支持者〈名〉
味覚	[みかく]		【みかく】味觉〈名〉
呼び出す	[よびだす]		【よびだす】叫出；（电话）呼出〈动1〉
呼び掛ける	[よびかける]		【よびかける】呼吁；招呼〈动2〉
呼び止める	[よびとめる]		【よびとめる】叫住〈动2〉
呼ぶ	[よぶ]		【よぶ】叫；呼唤；称呼；邀请〈动1〉
呼吸	[こきゅう]		【こきゅう】呼吸；（相）合拍〈名〉
命	[いのち]		【いのち】生命；性命；寿命〈名〉
命じる	[めいじる]		【めいじる】命令；下令；任命〈动2〉
命ずる	[めいずる]		【めいずる】命令；任命〈动3〉
命中	[めいちゅう]		【めいちゅう】命中〈名〉
命令	[めいれい]		【めいれい】命令；指令〈名〉
咄嗟	[とっさ]		【とっさ】一瞬间（咄嗟に）〈名〉
和	[わ]		【わ】和；（数学）和〈名〉
和やか	[なごやか]		【なごやか】和睦；温和〈ナ形〉
和らげる	[やわらげる]		【やわらげる】使柔和；缓和〈动2〉
和文	[わぶん]		【わぶん】日文；日文文章〈名〉
和服	[わふく]		【わふく】和服；日式服装〈名〉
和英	[わえい]		【わえい】和英（日英）〈名〉
和風	[わふう]		【わふう】日式〈名〉
咎める	[とがめる]		【とがめる】责备〈动2〉
咲く	[さく]		【さく】（花）开〈动1〉
咳	[せき]		【せき】咳嗽〈名〉
哀れ	[あわれ]		【あわれ】可怜；悲哀〈ナ形〉
品	[しな]		【しな】物品；（人的）品格；（量词）道（菜）〈名〉
品物	[しなもの]		【しなもの】商品；物品〈名〉
品種	[ひんしゅ]		【ひんしゅ】品种〈名〉
品質	[ひんしつ]		【ひんしつ】质量〈名〉
哉	[や]		【や】哉（文语感叹）〈助〉
員	[いん]		【いん】（接尾）~员〈接尾〉
哲学	[てつがく]		【てつがく】哲学〈名〉
唇	[くちびる]		【くちびる】嘴唇〈名〉
唯	[ただ]		【ただ】唯；只有〈副〉
唯一	[ゆいいつ]		【ゆいいつ】唯一〈ナ形〉
唱える	[となえる]		【となえる】提倡；（经文）念〈动2〉
唸る	[うなる]		【うなる】呻吟；（兽）吼；（车）鸣〈动1〉
唾	[つば]		【つば】唾液；唾沫〈名〉
商	[しょう]		【しょう】买卖；生意；商〈名〉
商人	[しょうにん]		【しょうにん】商人〈名〉
商品	[しょうひん]		【しょうひん】商品；货品〈名〉
商売	[しょうばい]		【しょうばい】生意；买卖；商业〈名〉
商店	[しょうてん]		【しょうてん】商店〈名〉
商業	[しょうぎょう]		【しょうぎょう】商业〈名〉
商社	[しょうしゃ]		【しょうしゃ】商社；贸易公司〈名〉
問	[もん]		【もん】问；问题〈名〉
問い	[とい]		【とい】问题；提问〈名〉
問い合わせ	[といあわせ]		【といあわせ】咨询；查询〈名〉
問い合わせる	[といあわせる]		【といあわせる】询问〈动2〉
問う	[とう]		【とう】问；（责任）追究〈动1〉
問屋	[といや]		【といや】批发商〈名〉
問答	[もんどう]		【もんどう】问答〈名〉
問題	[もんだい]		【もんだい】问题；习题；麻烦事〈名〉
善	[ぜん]		【ぜん】善；善行；好事〈名〉
善し悪し	[よしあし]		【よしあし】好坏；善恶〈名〉
善良	[ぜんりょう]		【ぜんりょう】善良〈ナ形〉
喉	[のど]		【のど】喉咙；嗓子〈名〉
喋る	[しゃべる]		【しゃべる】说；喋喋不休〈动1〉
喜び	[よろこび]		【よろこび】喜悦；高兴〈名〉
喜ぶ	[よろこぶ]		【よろこぶ】高兴；欢喜；乐于〈动1〉
喜劇	[きげき]		【きげき】喜剧〈名〉
喧しい	[やかましい]		【やかましい】吵闹；严格〈イ形〉
喧嘩	[けんか]		【けんか】吵架；打架〈名〉
喫茶	[きっさ]		【きっさ】喝茶〈名〉
喫茶店	[きっさてん]		【きっさてん】咖啡馆；咖啡厅〈名〉
営む	[いとなむ]		【いとなむ】经营；（仪式）办〈动1〉
営業	[えいぎょう]		【えいぎょう】营业；经营〈名〉
嗅ぐ	[かぐ]		【かぐ】嗅；闻〈动1〉
嗜好	[しこう]		【しこう】嗜好〈名〉
嘆く	[なげく]		【なげく】叹气；哀叹〈动1〉
嘘	[うそ]		【うそ】谎言；假话〈名〉
嘴	[くちばし]		【くちばし】（鸟）嘴；喙〈名〉
噂	[うわさ]		【うわさ】传闻；谣言〈名〉
噛み切る	[かみきる]		【かみきる】咬断〈动1〉
噛む	[かむ]		【かむ】咬；嚼〈动1〉
器	[うつわ]		【うつわ】器皿；（人）器量〈名〉
器具	[きぐ]		【きぐ】器具；器械〈名〉
器官	[きかん]		【きかん】器官〈名〉
器械	[きかい]		【きかい】器械；仪器〈名〉
器用	[きよう]		【きよう】灵巧；手巧；机灵〈ナ形〉
噴出	[ふんしゅつ]		【ふんしゅつ】喷出〈名〉
噴水	[ふんすい]		【ふんすい】喷泉〈名〉
噴火	[ふんか]		【ふんか】（火山）喷发〈名〉
囀る	[さえずる]		【さえずる】（鸟）鸣啭〈动1〉
囁く	[ささやく]		【ささやく】低语；窃窃私语〈动1〉
四	[し・よん]		【し・よん】四；四个〈数〉
四つ	[よっつ]		【よっつ】四个；四岁〈数〉
四つ角	[よつかど]		【よつかど】十字路口〈名〉
四季	[しき]		【しき】四季〈名〉
四捨五入	[ししゃごにゅう]		【ししゃごにゅう】四舍五入〈名〉
四日	[よっか]		【よっか】四天；四号〈名〉
四角	[しかく]		【しかく】四角形；方形〈名〉
四角い	[しかくい]		【しかくい】方形的；四角形的〈イ形〉
回	[かい]		【かい】（量词）次；回〈量〉
回す	[まわす]		【まわす】转；传递；（钱）汇寄〈动1〉
回り	[まわり]		【まわり】周围；旋转；巡视〈名〉
回り道	[まわりみち]		【まわりみち】绕道；弯路〈名〉
回る	[まわる]		【まわる】旋转；巡回；绕着转〈动1〉
回収	[かいしゅう]		【かいしゅう】回收〈名〉
回復	[かいふく]		【かいふく】恢复；康复〈名〉
回数	[かいすう]		【かいすう】次数〈名〉
回数券	[かいすうけん]		【かいすうけん】回数票；次数券〈名〉
回答	[かいとう]		【かいとう】回答；答复〈名〉
回覧	[かいらん]		【かいらん】传阅〈名〉
回路	[かいろ]		【かいろ】电路；回路〈名〉
回転	[かいてん]		【かいてん】旋转；（寿司）回转〈名〉
回送	[かいそう]		【かいそう】回送；（车）空驶〈名〉
因る	[よる]		【よる】由于；取决于（～による）〈动1〉
団体	[だんたい]		【だんたい】团体；组织〈名〉
団地	[だんち]		【だんち】（住宅）小区〈名〉
団扇	[うちわ]		【うちわ】团扇〈名〉
団結	[だんけつ]		【だんけつ】团结〈名〉
困る	[こまる]		【こまる】为难；为难受；碍事〈动1〉
困難	[こんなん]		【こんなん】困难〈ナ形〉
囲む	[かこむ]		【かこむ】围；包围〈动1〉
図	[ず]		【ず】图；图表〈名〉
図る	[はかる]		【はかる】谋求；图（谋）〈动1〉
図形	[ずけい]		【ずけい】图形〈名〉
図書	[としょ]		【としょ】图书；书籍〈名〉
図書館	[としょかん]		【としょかん】图书馆〈名〉
図表	[ずひょう]		【ずひょう】图表〈名〉
図鑑	[ずかん]		【ずかん】图鉴；图册〈名〉
固い	[かたい]		【かたい】硬的；坚硬的；（意志）坚定〈イ形〉
固まる	[かたまる]		【かたまる】变硬；（意见）统一；（人群）聚拢〈动1〉
固める	[かためる]		【かためる】使坚固；（地位）巩固〈动2〉
固体	[こたい]		【こたい】固体〈名〉
固定	[こてい]		【こてい】固定〈名〉
固有	[こゆう]		【こゆう】固有〈ナ形〉
国	[くに]		【くに】国家；故乡〈名〉
国交	[こっこう]		【こっこう】邦交〈名〉
国会	[こっかい]		【こっかい】国会〈名〉
国土	[こくど]		【こくど】国土〈名〉
国境	[こっきょう]		【こっきょう】国境；边界〈名〉
国定	[こくてい]		【こくてい】国定〈名〉
国家	[こっか]		【こっか】国家〈名〉
国有	[こくゆう]		【こくゆう】国有〈名〉
国民	[こくみん]		【こくみん】国民；公民〈名〉
国王	[こくおう]		【こくおう】国王〈名〉
国産	[こくさん]		【こくさん】国产〈名〉
国立	[こくりつ]		【こくりつ】国立的；国家设立的〈名〉
国籍	[こくせき]		【こくせき】国籍〈名〉
国語	[こくご]		【こくご】国语；（学校的）语文〈名〉
国連	[こくれん]		【こくれん】联合国〈名〉
国防	[こくぼう]		【こくぼう】国防〈名〉
国際	[こくさい]		【こくさい】国际〈名〉
圏	[けん]		【けん】（范围）圈；（地域）圈〈接尾〉
園	[えん]		【えん】园；庭园〈名〉
園芸	[えんげい]		【えんげい】园艺〈名〉
土	[つち]		【つち】土；土壤；大地〈名〉
土俵	[どひょう]		【どひょう】（相扑）场地；土俵〈名〉
土台	[どだい]		【どだい】基础〈名〉
土地	[とち]		【とち】土地；（当地）地方〈名〉
土手	[どて]		【どて】土坝；堤〈名〉
土曜	[どよう]		【どよう】星期六〈名〉
土曜日	[どようび]		【どようび】星期六〈名〉
土木	[どぼく]		【どぼく】土木〈名〉
土産	[みやげ]		【みやげ】土产；特产；礼物〈名〉
圧力	[あつりょく]		【あつりょく】压力〈名〉
圧縮	[あっしゅく]		【あっしゅく】压缩〈名〉
圧迫	[あっぱく]		【あっぱく】压迫〈名〉
在る	[ある]		【ある】有；在〈动1〉
在学	[ざいがく]		【ざいがく】在校（学习）〈名〉
在庫	[ざいこ]		【ざいこ】库存〈名〉
地	[ち]		【ち】地；地面〈名〉
地下	[ちか]		【ちか】地下〈名〉
地下水	[ちかすい]		【ちかすい】地下水〈名〉
地下鉄	[ちかてつ]		【ちかてつ】地铁〈名〉
地主	[じぬし]		【じぬし】地主〈名〉
地位	[ちい]		【ちい】地位〈名〉
地元	[じもと]		【じもと】本地；当地〈名〉
地区	[ちく]		【ちく】地区；区域〈名〉
地名	[ちめい]		【ちめい】地名〈名〉
地味	[じみ]		【じみ】朴素；低调；（颜色）素净〈ナ形〉
地図	[ちず]		【ちず】地图〈名〉
地域	[ちいき]		【ちいき】地域；地区〈名〉
地帯	[ちたい]		【ちたい】地带〈名〉
地平線	[ちへいせん]		【ちへいせん】地平线〈名〉
地形	[ちけい]		【ちけい】地形〈名〉
地方	[ちほう]		【ちほう】地方；（日本的）地方城市〈名〉
地点	[ちてん]		【ちてん】地点〈名〉
地獄	[じごく]		【じごく】地狱〈名〉
